Numbering for matrix	Numbering for unique peaks	IIS_I_A_or_U	I_A_M_or_P	final annotation	RI	Win	fData::lineno	fData::query	fData::known	fData::cas	fData::preferred	fData::action	MeKO_05_01_1	MeKO_05_02_1	MeKO_05_04_1	MeKO_05_05_1	MeKO_05_06_1	MeKO_05_07_1	MeKO_05_08_1	MeKO_05_09_1	MeKO_05_10_1	MeKO_05_11_1	MeKO_05_12_1	MeKO_05_15_1	MeKO_05_17_1	MeKO_05_18_1	MeKO_05_20_1	MeKO_05_21_1	MeKO_05_22_1	MeKO_05_23_1	MeKO_05_25_1	MeKO_05_26_1	MeKO_05_27_1	MeKO_05_28_1	MeKO_05_30_1	MeKO_05_31_1	MeKO_05_32_1	MeKO_05_33_1	MeKO_05_35_1	MeKO_05_36_1	MeKO_05_37_1	MeKO_05_38_1	MeKO_05_39_1	MeKO_10_01_1	MeKO_10_02_1	MeKO_10_04_1	MeKO_10_05_1	MeKO_10_06_1	MeKO_10_07_1	MeKO_10_08_1	MeKO_10_09_1	MeKO_10_11_1	MeKO_10_12_1	MeKO_10_13_1	MeKO_10_14_1	MeKO_10_15_1	MeKO_10_17_1	MeKO_10_18_1	MeKO_10_19_1	MeKO_10_20_1	MeKO_10_21_1	MeKO_10_22_1	MeKO_10_23_1	MeKO_10_24_1	MeKO_10_25_1	MeKO_10_26_1	MeKO_10_28_1	MeKO_10_29_1	MeKO_10_30_1	MeKO_10_31_1	MeKO_10_33_1	MeKO_10_35_1	MeKO_10_37_1	MeKO_10_39_1	MeKO_10_40_1	MeKO_10_41_1	MeKO_10_42_1	MeKO_10_43_1	MeKO_10_44_1	MeKO_10_45_1	MeKO_10_46_1	MeKO_10_47_1	MeKO_10_48_1	MeKO_10_49_1	MeKO_10_51_1	MeKO_10_52_1	MeKO_10_53_1	MeKO_10_56_1	MeKO_10_57_1	MeKO_10_58_1	MeKO_10_59_1	MeKO_10_60_1	MeKO_10_61_1	MeKO_10_62_1	MeKO_10_63_1	MeKO_10_65_1	MeKO_10_66_1	MeKO_10_67_1	MeKO_10_69_1	MeKO_10_70_1	MeKO_10_71_1	MeKO_10_72_1	MeKO_10_73_1	MeKO_10_74_1	MeKO_10_75_1	MeKO_10_76_1	MeKO_10_77_1	MeKO_10_78_1	MeKO_10_80_1	MeKO_10_81_1	MeKO_10_82_1	MeKO_10_83_1	MeKO_10_84_1	MeKO_10_85_1	MeKO_10_86_1	MeKO_10_87_1
090917MeKO_05_10_ID225	090917MeKO_05_10_cmb_ID212	I		Maltose, D- (1MEOX) (8TMS)	2742.7	641.74  Win082_C02	213	Maltose, D- (1MEOX) (8TMS)	TRUE	4482-75-1|69-79-4|6363-53-7	d-maltose		1.15976193916675	267.16373302689	259.061464399917	4.92241358432458	539667.563372094	208368.224866571	289.13738213953	459.890689372915	1067.42622112718	5482.21567611091	4528.32744298163	7972.11970279464	81.6669401042809	2191.79589292992	3564.83105317028	102420.398074515	2368.32814779892	378.587276230642	13.8674540677068	4936.05459926328	50.2168311224714	458.621957772478	593.906371554103	1213.20965721011	199.202498651663	55.9409055880876	4768.64508860432	91.5072230305728	8861.93547215173	350.88680552219	1.88330177469606	12073.3696899259	519.239186571107	0.657414132938819	5.32558175768685	57.4095042934079	1.67768651103318	92.5221014435197	11.528952110409	2166.56794753992	29035.0017726259	7754.27123264631	48.6089476051148	715.63958398613	4715.52776281095	61.6038765476876	3176.59852016774	0.836074392964429	189.611517688673	13716.4907882232	78.4524522343279	2.65611356601524	84.6361216672564	258.109842804067	1082.71918402343	16368.4480819595	596.618978160766	4820.91413880654	910.692272366591	5.02847109581719	3772.15863052388	1112.00025045196	11.23290814906	82.5772808489571	4.54771445028298	153.808747404998	622.835191939181	12.8687109851577	272.099617742284	480.987550848149	905.198245923796	6874.75737138833	10.1372313026956	96845.6833686904	468.843872327114	101.736025172405	35.8720784772078	75.0998687965615	21.3697962843002	1495.97550770362	45.7851696459044	2344.96185485769	37.0566726572836	543.267720749939	369.97021026868	296.279542454037	1871.74703850853	5106.04150385902	1292.68853680317	388.532506811258	53.0654397610395	40.7146060446268	31.9232486134618	432.176278738651	76.0712956724662	72354.5744246996	459.197511703175	360.784860000372	4274.80967763437	8917.5561567233	6936.78004507755	0.820752913422861	88.0482783114696	271.207412193025
090917MeKO_05_10_ID226	090917MeKO_05_10_cmb_ID213	U			2760	644.66  Win082_C03	214		FALSE	0	0		34449256.8586697	104738165.595356	19450254.1846387	50296757.4263161	4169252.80142384	21952747.581316	10899885.1525686	16450177.1949179	37197622.7980424	4112531.19045163	16082692.6448683	7761738.42481672	18329200.6756166	3965518.80534936	7798924.72424612	26051199.0606459	2756016.35171047	9961261.15742249	6935249.59725512	4041475.61298937	25768588.0265599	16585986.485573	9004100.15912662	21621445.7862233	6828173.45195873	13694350.0983682	18259033.1503057	21899758.916035	17582723.7709971	12430437.2191774	7433094.37156387	91619.9116522661	5072.09544325284	144774.159272852	512912.493835606	4302.94731218625	275.382478410708	11883.9442197911	6991746.95951596	4587846.06895391	9351012.09636	7077431.75113405	46834064.5037719	8698274.1226892	2187202.81714348	8395989.35510585	800522.395001621	13043310.8878462	23608643.6883413	9745640.31883955	1216022.57309993	14919.5280217707	22829729.8700679	16808902.7228501	7636451.24988526	16508515.8795651	12373683.5059386	30778786.4662157	21879303.9834655	14829921.8099286	18734082.663326	13067327.8061692	11034400.5700892	7959528.99799642	14766178.4883904	9557022.96809859	5472631.63004279	12688717.4804716	5441054.72972917	14585978.4655094	4586242.90044012	13038936.8010024	7924220.32221839	21099473.6679344	5454997.33912081	4733481.62492083	16424147.2246487	9356810.65850363	8220894.47144557	3944614.14439833	2861024.79724196	20688758.4478422	41544963.9199642	15692538.0134089	29827757.4050281	7379878.13043813	27106261.3163504	63894671.3900423	9667347.39113159	12736415.4493146	8131165.53622101	24524256.5431931	3996473.95090705	14511804.8635804	8685080.96608347	8915703.58974716	2364427.31933554	6565720.31117736	16046059.5102498	14415846.3937536	10552709.152788	8331208.94006143	14740985.4543386	15169462.1236812
090917MeKO_05_10_ID227	090917MeKO_05_10_cmb_ID214	U			2770.4	646.52  Win083_C01	215		FALSE	0	0		2189.45205370042	238.177046445227	0	5141.57073972746	22925.6744583243	0	0	184.341209912598	351.660807429811	0	0	30659.2770313915	18971.936668224	6330.11894120418	2055.37911821075	38118.5219253513	130.939177725014	30.5635342289302	195.429446739858	0	0	2688.82107264111	0	1068.14406074592	12202.7894086574	0	5630.41852357676	9461.27977769034	15443.135468158	0	22.0267175585925	2541409.85619482	2382507.84608959	3125606.90052644	387850.358334613	3503605.74301969	10037843.5344706	3381799.92236812	0	3220.19624871478	1172.41787568418	0	4027.9258188264	0	6980615.88540615	0	1067997.70839042	15609.382066613	25225.0747107809	259.003493497142	6642283.92079276	2082247.73011881	0	0	0	0	213.705467082448	6847.30249528828	0	0	0	123.278865238564	123.827402824742	1288.89568962275	0	899.010980773171	15113.9994241872	1840.13504452099	1271.70954977656	0	594.343258214342	627.17398820728	11802.8988500028	0	2216.28094471528	102222.735834202	0	73.9422804855648	49596.238452997	10805.0034476296	3783.44057296004	0	91656.5866965892	0	42636.7551463367	324.985346492333	1.91949096074002	327.913784835342	323.81940151789	0	0	369.34160461572	8314.58403883371	0	224.454109818018	0	208269.944214209	2948.15372291585	0	82083.8557281657	86.4028950142974	59.6007373998025	4.61311335338888	0
090917MeKO_05_10_ID228	090917MeKO_05_10_cmb_ID215	U			2784.2	648.91  Win083_C02	216		FALSE	0	0		1407873.21059261	1727526.72156125	266397.260495448	1557212.47605884	689436.422659418	12490863.9817162	187498.461073891	128637.587779799	11817.421878203	76122.9096282342	381100.15001495	242193.784173102	409641.542898909	524888.144392058	336443.219767707	402284.369445683	255936.519364088	80142.6639149719	236962.60677273	300812.17686766	252003.470764566	213415.468060725	375882.809277411	343694.906813485	462882.162335086	2442.02180281275	701313.932554397	236750.636358895	642083.119339991	542580.003063914	162810.020761121	53126.3088481589	678595.101441648	203701.242031431	436302.333640595	84188.5914309893	48100.4606286266	798802.963739129	110295.332588173	290271.862513078	196451.939861848	1002739.279701	1182730.82062311	241454.981804888	72065.492898954	733718.781527115	446151.080360891	932311.675400162	741668.41477352	601629.254754181	208628.522216952	833319.406643371	238949.288928958	81755.873902785	391935.470310514	28698.0248839111	791295.736307998	232228.450125437	417352.040735716	502176.128218091	508784.934755595	441410.419575568	289927.772197536	1988623.98056984	708722.182927389	504564.300688755	536748.174673717	608709.511048931	300102.442482179	203856.219394946	617350.504208064	675606.415861489	393352.600027387	1015429.94295026	570729.089942225	660411.31096447	253097.641204599	175006.507148711	614314.652914195	628881.523746237	784140.223004988	380856.428461321	106692.533403016	115413.335465069	361220.972281582	691978.544837132	420445.994346176	773444.637484405	216012.236524962	313728.051630682	864131.785680142	258689.805115581	262229.877931809	698234.699416077	285293.797462787	281296.322007861	767665.95500526	240861.379285248	579615.117103284	2408244.02562423	1556542.43726346	373806.246121534	1896732.45164163	533644.296126908
090917MeKO_05_10_ID229	090917MeKO_05_10_cmb_ID216	U			2791.1	650.1  Win084_C01	217		FALSE	0	0		163389.753091955	1220417.77619025	47248.6280981125	242792.077370434	697995.914995426	587400.084575714	607172.240050313	257514.125923931	259.711207930848	94374.1071392364	165876.133409998	112191.671111535	59878.6007607124	1137.43264475975	1190908.94102537	563971.937763144	1048149.45437011	1737667.9413441	270434.171364593	159988.18277137	1471821.51760327	524185.393566859	125466.250734598	261501.933115887	681598.630910823	9815283.05669411	5564056.42967277	1364426.33420406	1519997.2128761	2067596.40377666	119481.768774229	133803.782613894	5369.86674754573	3607.0926486587	8282.00669554037	2236.00997110361	18122.1154739621	5428.49097370133	2220798.37838836	382782.551941601	3795019.02416815	516339.751518398	2961491.37021669	856425.140998155	2511820.86548651	3081364.69112436	940330.78772508	376396.087279764	954231.511789279	37272.4023710331	136010.08094071	3223645.01724142	2058986.14011616	24526.2894302857	592712.358166447	1322553.33351679	1043483.65575376	537253.989971655	2307574.17908141	3336837.55350262	955441.496367606	489683.603257182	3105313.03638369	19404.4010752466	9805189.9011489	818887.96055065	5532336.95240987	1395630.8959476	4912137.32327804	992056.001781915	824374.851620174	935351.908713821	2804569.49754642	215422.665757324	158679.86671819	1679904.49857467	73631.8477383171	347.714564928402	231808.54544796	1065175.60336856	5661404.6551646	943587.916277021	101252.276954236	483614.899358618	2007872.56296758	1082763.7463288	1981479.31710715	119280.787733001	338410.192454987	747702.991332395	6222201.8046839	2226281.48879532	4297016.70536967	201427.9226842	2100820.88383021	7869517.32976049	994792.100587542	1289560.54560577	2513762.87234544	773321.366489255	205779.084781979	265368.144564885	1919947.66834237	8818902.72206099
090917MeKO_05_10_ID230	090917MeKO_05_10_cmb_ID217	U			2798.6	651.4  Win084_C02	218		FALSE	0	0		25249759.1989854	97179178.521862	47536060.7143822	40709076.0858994	79425987.7387567	21954803.4213528	14080412.7382764	13438723.3798703	2141433.83085757	3940889.55201551	5384680.03067053	5355916.33679498	10371304.6679839	12753995.8691615	12372834.1795197	13582533.5302901	9833242.40085836	16722953.4174876	11523441.1074065	9292349.83323236	16791716.3780576	33872491.9912971	24451788.4957243	22003082.5623698	18955578.6072868	25414772.171131	32060296.7288972	17889857.2404954	24601915.8398886	36231968.4393223	2229965.97114436	627231631.428497	1036316127.07475	1242943019.69458	1005412787.94597	628141658.722988	961831868.780016	1075967552.76043	12176078.444798	13700799.0458644	31460213.62258	28482110.612579	19946900.3581832	11175007.9707611	22266173.83262	25979543.8723753	17343402.3091504	15168562.4920913	62106333.0451216	10061525.1620195	9428902.44995956	41833971.4614175	25905419.7854933	20552683.6316459	25940252.1456085	18182626.0735928	41205583.2150604	4082382.95824207	48607442.507475	12616777.9003225	31502326.8716415	61957804.4529825	19669945.2786273	23834059.0200733	20952738.5841537	28872458.2005831	24434883.8831119	10344975.7332801	9324790.9390852	47667687.9752479	16539609.6708315	23314085.1900512	2845036.49885832	25770640.4485332	12374781.0037862	13219834.6248085	20876884.9683172	13152277.2527823	8020878.81099989	15059865.8598053	16853406.5926122	21201204.8966821	9735532.42519852	41342052.7489827	28153209.4473216	10278851.0853005	18163568.9691693	34576470.123169	9817279.70641934	16702190.3003539	25891576.092783	11565486.1274515	13787645.5892561	44939689.4398292	37843605.4879921	47837898.1536514	19351536.7567922	9569386.58023104	31476049.0435097	25974404.1405415	19787643.6518202	19015761.1365574	18924453.4468077	16050316.6246401
090917MeKO_05_10_ID231	090917MeKO_05_10_cmb_ID218	U			2804.6	652.49  Win084_C03	219		FALSE	0	0		2790029.53597514	15686011.9306	4873400.6317597	1833807.18001986	2108542.79243857	67712126.1853258	2264565.87458244	2214885.23324991	899672.171453738	2234291.22529514	5195949.05824731	4980125.91388026	2452072.30961756	1863899.88054797	5407729.56659114	7084343.94503283	4362439.75324873	3288941.28765205	4443724.95508818	2352659.49788115	4891456.76766616	7402236.15659786	4874705.02146456	7713653.9474536	3503186.18703482	5913516.83442541	9783361.7405102	10154359.9448863	4072903.43863204	4433779.77618869	1201574.54261638	176603.63166355	78060.0982355932	957708.219125659	394442.683481594	149407.62937917	47092.7674283444	329834.594747377	3800967.67539995	5941999.88343338	10532775.424417	8186700.43383701	20821616.8329127	2034895.68603496	10233525.1685024	2655254.28696223	5744738.20731343	3452994.01003931	15897221.1905769	3919032.22709974	3674049.44593828	11716969.1403834	4067646.09288398	2718630.82294052	3407520.36707503	4258622.4888079	5874024.33071064	946788.390059037	11019712.6311297	3404538.97129404	10457004.9090134	3829112.54297412	1939997.19477053	6237746.58011495	3067.62006564584	7998649.16012599	3556232.69836188	3776735.77872607	611301.659931838	6722444.62394153	5855371.65959575	10407956.7206901	3764496.61697504	15529025.782758	4992475.69394522	12463606.0130005	4780076.80185406	1157990.41022168	1499608.86871361	2362499.44196227	6218790.06061751	2766279.98861668	313746.242910859	2367157.41306512	5052978.49394547	1861411.92093886	4447666.24605197	11750220.9729841	3741296.71613438	3835091.28446035	8628499.93795821	1561982.93611695	2775555.07399811	11422297.1724302	6157468.84301036	5213899.10842046	5340764.81779819	2700398.04610669	6949754.01495409	9075827.66831914	5065779.02457932	6720366.91917959	6662224.54350818	2598423.34655697
090917MeKO_05_10_ID232	090917MeKO_05_10_cmb_ID219	U			2825.8	656.48  Win085_C01	220		FALSE	0	0		34912649.3918848	25118220.168834	3842674.67149836	8037791.39106862	9601957.87727967	199510181.577698	5923598.74921211	13852032.1249725	16815466.3510802	4569068.67960531	2104714.40036532	13475201.4555914	7078419.26934191	9708103.71744154	12883745.775697	43594904.6511433	4284188.20638685	4182373.12034842	9699031.79182109	5058112.05402414	14154293.6960534	15837760.7940089	14063430.2390445	27358810.8408624	9309715.86476954	4882794.89004543	29481820.0835562	6570993.85231796	5413029.80459491	6821828.73402567	3504666.10570432	7101880.84854865	10666084.6162293	10784718.5776803	10375499.1249142	782041.790817161	1031735.31087203	2579175.29344316	3063350.11220069	6848079.21093541	21666692.137945	17898656.2746605	7825584.31062885	3495131.95019316	5945771.00663473	7347846.25955028	11772196.0678655	11598108.7103116	41892270.3202422	9367121.75469685	6612163.40943683	35932803.5517461	7189527.37783401	16953497.5932298	3182708.13397446	1046835.00530882	7302626.59910686	6226734.68113926	21272205.6079474	6724302.46234291	8323384.81090351	6300563.56638739	4240777.40317779	9264192.02751393	25457708.8202022	7760917.66862322	9911067.27404528	7081868.86044754	4202312.75807861	15161035.254642	11830280.8018712	20131568.8450555	12946496.5143887	43550479.8603139	20598457.6982813	28759514.1939033	3343903.66166536	1656332.93554057	6673531.82580524	7262591.63703667	3054690.72600973	8593610.48510594	6347603.27385676	939824.452612699	37476268.9352255	9455082.74605875	7290673.42481149	17604343.4340125	2225742.82466007	6998951.21361289	16398297.6243261	5646034.60094081	13091676.5826684	15639744.5377587	10615717.9973925	7983093.05283691	24551320.2203002	4974071.60250512	7332910.36072267	10564816.7638969	6872657.87737725	7927304.83357375	10054275.0924738	4040793.25697765
090917MeKO_05_10_ID233	090917MeKO_05_10_cmb_ID220	U			2828.9	657.07  Win085_C02	221		FALSE	0	0		7167608.47292797	42767846.8583811	25150095.7529068	15311790.5648435	22455630.4080392	101759934.541259	10417760.1682883	8209245.03460616	14848698.5630388	20936889.6533398	11628570.3910058	20462080.1699327	21553069.7752635	8663999.08769652	7904776.07040871	9472716.2647509	13523173.1272757	25436007.8552737	7541561.45648304	9999883.72430164	4213949.80034837	13252320.9565808	13619144.3944264	11392207.9477585	7331202.84587665	23935568.4963199	11965058.7211599	18298876.029159	7590116.56613245	15433623.5987111	8735569.26828236	5636911.75263598	14248567.2211553	6127700.81822488	6817878.2520083	20327336.3438448	3666633.31176398	12270191.4631064	11337938.8486751	20107588.7232981	14174564.3741629	20617539.2585205	13034960.7718179	12956073.8955165	16298462.7738214	49940034.9517205	14327834.8944683	8655822.69727171	4946557.47933929	21289229.7013558	27184220.0933847	11055623.4614058	17546385.8806863	6059081.41140867	14150079.6357883	18887645.9249086	11586367.802326	14666672.9520326	22743639.1647317	4816973.69609375	53394252.4922498	26698200.3670389	18089969.883442	15657948.7632619	20051334.8168288	37427408.0583623	15045410.3378953	19701707.448417	24256179.9561278	32396641.2853482	9592682.03313858	12680853.5960879	14711268.2856324	18416245.3068527	13522274.6819498	15922609.7267342	16824270.1840988	15643189.9744268	13577805.8688897	4716805.32413183	28395699.1404292	13236549.2585542	25891929.7683482	31835304.7812869	13269330.9898055	13457494.5215213	18134721.2971798	21524774.7955243	17221985.3218861	19013614.1126508	30581785.6599435	15912986.8700555	20506434.7104493	19330203.87371	37504193.499414	37671987.1321271	17464640.1964068	12273158.6447286	20403193.3112489	35530484.1216317	34218879.0040356	36419414.3715416	20594966.9576302	33059219.4366767
090917MeKO_05_10_ID234	090917MeKO_05_10_cmb_ID221	U			2843.8	659.86  Win086_C01	222		FALSE	0	0		18951904.8793224	20710139.7002159	10923412.2445965	14106629.9209588	12848864.4657109	2994775.09963286	7847130.35255806	9911505.68843024	11522894.5034676	14965603.2414935	5218375.90591472	9096232.600903	12871128.5137787	6198505.50375778	8092930.25288541	11577805.7654415	9267106.87967254	9228169.73368407	10506386.5365423	7179288.23639548	16881901.5505982	14965890.6919211	18806905.5780242	11979018.6861385	9840830.76613141	20244249.358147	15176040.4330478	19947840.9844836	15426988.0557024	18326386.9404064	1886225.91094523	8336418.36193574	7134523.13378883	8620633.11095402	10869958.4950993	8561195.24239032	9246792.40420569	10517709.5813417	14548922.2892049	15002085.8358251	14609486.212084	8714775.44680056	14863512.8651622	19171663.2679828	4102896.87485418	11346374.3894323	8156609.92052332	10218344.8349613	9640329.96678153	9410136.90370906	7622979.09665786	13605117.253576	14221666.3385579	10410354.7004574	12703489.1866483	6381728.34302321	12499723.9454116	18268999.5416341	16198929.358245	10718509.0506342	12261359.3135082	18123942.6630081	14207838.0438279	6968558.12309577	13915637.9019844	16535670.4660523	14427634.6113301	18516262.1686096	15147654.6449246	19056027.4879085	18448359.2194192	15608543.032498	6699784.77890727	14006016.6973914	11286988.8590732	16554586.4211579	10713168.9840805	9826300.05477102	34495836.5624561	11868394.5888497	8087954.32097773	17438072.0577873	11837183.1082723	21045960.7600666	11584282.2694873	9791463.97181053	16124665.5053232	12898531.8206457	6833013.88873893	8120366.55288472	11629918.0228737	9567233.62302715	15237760.7096011	13288258.7220888	9071877.93944443	21425912.5083149	18644690.0001721	9024249.93318401	11476059.2997477	22281437.9813704	17989358.1627457	17384882.5562354	12285120.9424507	16289212.4253556
090917MeKO_05_10_ID235	090917MeKO_05_10_cmb_ID222	U			2851.2	661.26  Win086_C02	223		FALSE	0	0		425797.691202589	3277585.48836142	465888.440025922	590674.591006904	465861.131836316	1445808.41141794	1216161.3188534	631226.977311349	67160.3200245434	47412.6995922871	505009.316903516	154547.467811356	237186.345172319	319055.817422076	583614.369321126	523530.929060408	315925.955134855	142215.381626335	757429.643663061	1397075.68372921	599974.687509253	2552307.8941509	943087.71866695	823289.814222282	789172.430590786	2136586.10711464	2866309.02249117	201023.520025106	962432.25546349	545698.076007237	1123110.5268199	8113.95154067053	72687.6004379286	72908.5816336312	314.145870378996	2394.73431452006	67563.2090170953	121735.494589441	1617457.62808583	688819.897540605	3769934.23173423	2978010.41225493	3218630.05685729	876518.205281822	492415.512760226	355495.247806209	787451.599506831	534745.447043352	2796308.3830292	1537361.08060009	718489.568117505	3615320.18006708	511156.572838363	1272530.3168881	1209258.44318803	1473166.71069768	1153502.11940933	195776.189110123	2079004.06749508	549860.581078454	1951971.67230503	4095265.22343743	1555751.06697953	1679985.08698389	1551720.29331204	1641277.27900731	757377.645970192	1005424.94755551	735640.026518919	3057737.40351944	1179043.89010436	1028661.63485327	326473.955690503	1983178.55654562	331011.178497149	575025.260781258	2158279.0203707	652608.493561036	474882.803305127	1707507.17267728	1675128.69661634	1205946.98281993	448224.329271564	1001791.42957029	544141.889029568	84574.54485945	754613.878773134	512675.207124242	405421.360356191	2882166.49809421	4025272.30058739	1516626.01462681	1103203.61911597	942931.93293265	2209088.04930436	1760178.25482582	1560294.83687977	870093.860778969	3875881.00957527	551662.539104301	793588.228160038	272516.126558741	1482076.87548315	932496.960385932
